state,district,month,C,B_adult,B,D_child,D_adult,D,E0,E5,E18,E,A,e,d,b,c,d_e,d_d,d_b,d_c,d_b_lag1,d_c_lag1,d_b_lag2,d_c_lag2,d_b_lag3,d_c_lag3,month_num,d_b_next,d_b_pred,ASI_future,MBU,RP,MBU_next,RP_next,ASI_current,AERS_current,AERS_future
Uttar Pradesh,Amethi,2025-10,3603,2225,5828,855.0,7462.0,8317.0,769.0,722.0,30.0,1521.0,13763.0,0.11051369614182954,0.6043013877788272,0.42345418876698393,0.26178885417423525,-0.10106808108697232,-0.5308435660829762,-0.2925960909685389,-0.22749400566736905,-0.2839497202644772,-0.11327472208094164,0.23606725270973794,0.13187395983498085,-0.23606725270973794,-0.23026371938209433,10,0.34164063067645134,0.25868692133853455,0.20583257343177308,0.2547187341326308,0.38177672367998494,0.28016879172278436,0.37008498637420056,-0.5074475041778683,-0.32298803148756156,0.13384340852943552
Uttar Pradesh,Amethi,2025-11,6633,3897,10530,1058.0,12087.0,13145.0,938.0,606.0,16.0,1560.0,13763.0,0.11334738065828671,0.9550969992007556,0.7650948194434353,0.4819443435297537,0.0028336845164571717,0.3507956114219284,0.34164063067645134,0.22015548935551843,-0.2925960909685389,-0.22749400566736905,-0.2839497202644772,-0.11327472208094164,0.23606725270973794,0.13187395983498085,11,0.07309452880912592,0.10252703770192888,0.14541421405781416,0.28016879172278436,0.37008498637420056,0.28016879172278436,0.37008498637420056,0.48508682699992733,0.31542954196178125,0.09455614208009736
Uttar Pradesh,Amroha,2025-06,5845,2793,8638,0.0,0.0,0.0,329.0,240.0,10.0,579.0,13399.0,0.04321218001343384,0.0,0.6446749757444585,0.43622658407343834,0.04321218001343384,-0.2759907455780282,-0.29390253003955524,-0.2943503246510933,-0.06142249421598622,-0.08224494365251145,0.0,0.09788382237051996,0.0,0.0,6,0.15687737890887377,0.17262140956374344,0.12253707653138657,0.6766602145670045,0.3233382342661494,0.32928963696337066,0.37569785530953786,-0.42568475259347716,-0.42568409228540205,0.08638710629431569
Uttar Pradesh,Amroha,2025-07,6705,4035,10740,894.0,8728.0,9622.0,0.0,0.0,0.0,0.0,13399.0,0.0,0.7181132920367191,0.8015523546533323,0.50041047839391,-0.04321218001343384,0.7181132920367191,0.15687737890887377,0.06418389432047161,-0.29390253003955524,-0.2943503246510933,-0.06142249421598622,-0.08224494365251145,0.0,0.09788382237051996,7,-0.14098067019926852,-0.2366337177460782,-0.20847759763635845,0.32928963696337066,0.37569785530953786,0.31068030554924425,0.22833543560428185,0.34164863049481303,0.24085801125101175,-0.11237270680386836
Uttar Pradesh,Amroha,2025-09,6830,2021,8851,1982.0,11151.0,13133.0,1460.0,720.0,11.0,2191.0,13399.0,0.16351966564669004,0.9801477722218076,0.6605716844540638,0.5097395328009553,0.16351966564669004,0.26203448018508846,-0.14098067019926852,0.009329054407045345,0.15687737890887377,0.06418389432047161,-0.29390253003955524,-0.2943503246510933,-0.06142249421598622,-0.08224494365251145,9,-0.2278528248376745,-0.11378086978955221,-0.09868250667306065,0.31068030554924425,0.22833543560428185,0.27389150331949824,0.3435659531838209,-0.03225987013956256,-0.017388577812792818,-0.06093224957171984
Uttar Pradesh,Amroha,2025-10,3806,1992,5798,596.0,7502.0,8098.0,921.0,437.0,9.0,1367.0,13399.0,0.10202253899544741,0.6043734607060228,0.4327188596163893,0.28405104858571534,-0.06149712665124263,-0.3757743115157848,-0.2278528248376745,-0.22568848421523996,-0.14098067019926852,0.009329054407045345,0.15687737890887377,0.06418389432047161,-0.29390253003955524,-0.2943503246510933,10,0.41739246353882703,0.22443468992040516,0.17774953747560923,0.27389150331949824,0.3435659531838209,0.23701401221444204,0.3623604380277927,-0.3935928054332414,-0.24302681254081496,0.1065385313052548
Uttar Pradesh,Amroha,2025-11,6817,3874,10691,949.0,17122.0,18071.0,1364.0,526.0,4.0,1894.0,12576.0,0.15060432569974555,1.4369433842239185,0.8501113231552163,0.5420642493638677,0.048581786704298136,0.8325699235178957,0.41739246353882703,0.2580132007781523,-0.2278528248376745,-0.22568848421523996,-0.14098067019926852,0.009329054407045345,0.15687737890887377,0.06418389432047161,11,0.14988867684478369,0.16052216596042296,0.22441042902395789,0.23701401221444204,0.3623604380277927,0.23701401221444204,0.3623604380277927,0.7021836912889136,0.42087096393535567,0.13450587752485882
Uttar Pradesh,Auraiya,2025-06,4738,2154,6892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7601.0,0.0,0.0,0.9067227996316274,0.6233390343375872,0.0,0.0,-0.082094461255098,-0.08433100907775293,0.06038679121168267,0.08538350217076707,-0.07156953032495728,-0.11393237731877393,0.0,0.0,6,0.09327720036837261,0.03494753824761048,0.022348215876903717,0.6874629678749248,0.3125359292533954,0.7172550000007173,0.28274400000028277,-0.10317721352453624,-0.10317709973330945,0.02234819352871019
Uttar Pradesh,Auraiya,2025-07,7935,3128,11063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11063.0,0.0,0.0,1.0,0.7172557172557172,0.0,0.0,0.09327720036837261,0.09391668291813005,-0.082094461255098,-0.08433100907775293,0.06038679121168267,0.08538350217076707,-0.07156953032495728,-0.11393237731877393,7,-0.5009491096447618,-0.26301187366553436,-0.24898042097673773,0.7172550000007173,0.28274400000028277,0.25871564875860403,0.27820991163987463,0.11675637109790513,0.1167562543416508,-0.13368395206118402
Uttar Pradesh,Auraiya,2025-09,3985,1536,5521,1922.0,7960.0,9882.0,840.0,649.0,3.0,1492.0,11063.0,0.13486396095091746,0.8932477628129802,0.4990508903552382,0.360209708035795,0.13486396095091746,0.8932477628129802,-0.5009491096447618,-0.35704600921992224,0.09327720036837261,0.09391668291813005,-0.082094461255098,-0.08433100907775293,0.06038679121168267,0.08538350217076707,9,-0.20988881858447078,-0.08292588413846746,-0.10588457744654076,0.25871564875860403,0.27820991163987463,0.24293135692881906,0.3741781370638542,-0.3331826810087679,-0.17889429771570026,-0.0653423780096628
Uttar Pradesh,Auraiya,2025-10,2002,1197,3199,601.0,4441.0,5042.0,372.0,233.0,3.0,608.0,11063.0,0.05495796800144626,0.4557534122751514,0.2891620717707674,0.1809635722679201,-0.0799059929494712,-0.4374943505378288,-0.20988881858447078,-0.1792461357678749,-0.5009491096447618,-0.35704600921992224,0.09327720036837261,0.09391668291813005,-0.082094461255098,-0.08433100907775293,10,0.38380186206273165,0.22892813502571563,0.18673077157344037,0.24293135692881906,0.3741781370638542,0.30928798010892306,0.3031560303807705,-0.3840504383982645,-0.2370011717076174,0.11436214262427269
Uttar Pradesh,Auraiya,2025-11,5188,2257,7445,851.0,8478.0,9329.0,618.0,371.0,0.0,989.0,11063.0,0.0893970893970894,0.8432613215221911,0.6729639338334991,0.4689505559070776,0.03443912139564314,0.3875079092470397,0.38380186206273165,0.28798698363915753,-0.20988881858447078,-0.1792461357678749,-0.5009491096447618,-0.35704600921992224,0.09327720036837261,0.09391668291813005,11,-0.05043839826448526,0.14961757200560627,0.20489515980390177,0.30928798010892306,0.3031560303807705,0.30928798010892306,0.3031560303807705,0.5612853656331918,0.34375586035756595,0.12548681340022824
Uttar Pradesh,Ayodhya,2025-06,177,299,476,0.0,0.0,0.0,38.0,32.0,12.0,82.0,912.0,0.08991228070175439,0.0,0.5219298245614035,0.19407894736842105,0.08991228070175439,0.0,-0.4385964912280702,-0.22916666666666666,-0.03947368421052633,0.0021929824561403577,0.0,-0.050778354336545595,0.0,0.0,6,0.47807017543859653,0.11637264290584921,0.08560962106616547,0.3718480270474776,0.6281500569898067,0.43003101650986403,0.569967983491136,-0.47341008771929827,-0.473409180683221,0.08560953545663001
Uttar Pradesh,Ayodhya,2025-07,547,725,1272,0.0,0.0,0.0,262.0,324.0,17.0,603.0,1272.0,0.4740566037735849,0.0,1.0,0.4300314465408805,0.3841443230718305,0.0,0.47807017543859653,0.23595249917245945,-0.4385964912280702,-0.22916666666666666,-0.03947368421052633,0.0021929824561403577,0.0,-0.050778354336545595,7,-0.3144654088050315,-0.27323690263846245,-0.22313723452953635,0.43003101650986403,0.569967983491136,0.16027763239566906,0.3910544754342973,0.6330943809996691,0.6330937479059211,-0.12302272184851883
Uttar Pradesh,Ayodhya,2025-09,531,341,872,388.0,2053.0,2441.0,298.0,111.0,0.0,409.0,1272.0,0.32154088050314467,1.9190251572327044,0.6855345911949685,0.41745283018867924,-0.15251572327044022,1.9190251572327044,-0.3144654088050315,-0.012578616352201255,0.47807017543859653,0.23595249917245945,-0.4385964912280702,-0.22916666666666666,-0.03947368421052633,0.0021929824561403577,9,-0.23899371069182385,-0.07702565074106262,-0.030720087110239526,0.16027763239566906,0.3910544754342973,0.15880253577025596,0.4489426565932057,0.12401729559748424,0.06837471698913299,-0.018669985250234822
Uttar Pradesh,Ayodhya,2025-10,313,255,568,213.0,1190.0,1403.0,136.0,60.0,0.0,196.0,1272.0,0.1540880503144654,1.1029874213836477,0.44654088050314467,0.2460691823899371,-0.16745283018867926,-0.8160377358490567,-0.23899371069182385,-0.17138364779874213,-0.3144654088050315,-0.012578616352201255,0.47807017543859653,0.23595249917245945,-0.4385964912280702,-0.22916666666666666,10,0.2633647798742138,0.24905130070199968,0.19397716126260378,0.15880253577025596,0.4489426565932057,0.13986209709805067,0.460685951281805,-0.5277122641509433,-0.32071459148897297,0.11649260562652124
Uttar Pradesh,Ayodhya,2025-11,487,416,903,303.0,2276.0,2579.0,193.0,68.0,3.0,264.0,1272.0,0.20754716981132076,2.02751572327044,0.7099056603773585,0.3828616352201258,0.05345911949685536,0.9245283018867925,0.2633647798742138,0.13679245283018868,-0.23899371069182385,-0.17138364779874213,-0.3144654088050315,-0.012578616352201255,0.47807017543859653,0.23595249917245945,11,0.14386792452830188,0.22817920546970738,0.27673668058500506,0.13986209709805067,0.460685951281805,0.13986209709805067,0.460685951281805,0.5420597484276729,0.32553292402351447,0.16619367344044428
Uttar Pradesh,Azamgarh,2025-06,6808,7565,14373,0.0,0.0,0.0,109.0,333.0,10.0,452.0,21765.0,0.02076728692855502,0.0,0.6603721571330117,0.3127957730300942,0.02076728692855502,0.0,-0.14697909487709626,-0.1265793705490466,-0.19264874798989207,-0.16016540317022748,0.0,0.07720981043860342,0.0,0.0,6,0.3396278428669883,0.141481329972642,0.12337264633546353,0.4736651840727245,0.5263333016319272,0.5194165916778274,0.4805824083231727,-0.17343211578221915,-0.17343185315477297,0.12337252296294059
Uttar Pradesh,Azamgarh,2025-07,13830,12796,26626,0.0,0.0,0.0,1034.0,2456.0,77.0,3567.0,26626.0,0.13396679936903777,0.0,1.0,0.519417111094419,0.11319951244048275,0.0,0.3396278428669883,0.2066213380643248,-0.14697909487709626,-0.1265793705490466,-0.19264874798989207,-0.16016540317022748,0.0,0.07720981043860342,7,-0.23882671073386919,-0.38209239307991333,-0.3468472160437538,0.5194165916778274,0.4805824083231727,0.24007004070404311,0.3516549384139542,0.4195830554931902,0.41958263591055434,-0.2052381616706257
Uttar Pradesh,Azamgarh,2025-09,13140,7127,20267,6511.0,27956.0,34467.0,1883.0,4129.0,16.0,6028.0,26626.0,0.22639525276045971,1.2944865920528807,0.7611732892661308,0.49350259145196423,0.09242845339142194,1.2944865920528807,-0.23882671073386919,-0.02591451964245478,0.3396278428669883,0.2066213380643248,-0.14697909487709626,-0.1265793705490466,-0.19264874798989207,-0.16016540317022748,9,-0.34965822879891834,-0.10205117695777167,-0.06587069731112886,0.24007004070404311,0.3516549384139542,0.20379075175732966,0.49073532296078226,0.10142342071659277,0.06001477150560171,-0.04574891684244322
Uttar Pradesh,Azamgarh,2025-10,5580,5377,10957,2040.0,14384.0,16424.0,1131.0,2428.0,51.0,3610.0,26626.0,0.1355817621873357,0.6168406820401112,0.4115150604672125,0.20956959363028618,-0.09081349057312402,-0.6776459100127695,-0.34965822879891834,-0.283932997821678,-0.23882671073386919,-0.02591451964245478,0.3396278428669883,0.2066213380643248,-0.14697909487709626,-0.1265793705490466,10,0.3794787050251634,0.2514835081876592,0.18645633154913505,0.20379075175732966,0.49073532296078226,0.2599172015239378,0.41170832523878886,-0.6127563284008113,-0.42557524752289777,0.12522883189493345
Uttar Pradesh,Azamgarh,2025-11,12390,8671,21061,2468.0,24140.0,26608.0,1325.0,2557.0,64.0,3946.0,26626.0,0.14820100653496582,0.9993239690528055,0.7909937654923759,0.46533463531886127,0.01261924434763012,0.3824832870126943,0.3794787050251634,0.25576504168857506,-0.34965822879891834,-0.283932997821678,-0.23882671073386919,-0.02591451964245478,0.3396278428669883,0.2066213380643248,11,0.05596033951776458,0.06875554348780993,0.11823410923178457,0.2599172015239378,0.41170832523878886,0.2599172015239378,0.41170832523878886,0.5421955982873883,0.3641524043081989,0.07940904589411908
Uttar Pradesh,Baghpat,2025-06,3369,2350,5719,0.0,0.0,0.0,61.0,171.0,12.0,244.0,8034.0,0.03037092357480707,0.0,0.711849639034105,0.4193427931292009,0.03037092357480707,0.0,0.0006223549912870441,-0.0459297983569828,-0.1310679611650486,-0.11886980333582275,-0.15770475479213342,-0.15235250186706495,0.0,0.0,6,0.28815036096589497,0.10025827473510109,0.09457008639146812,0.5890881740279087,0.4109104211830173,0.6182551097567159,0.3817438902442842,-0.0032673637042568877,-0.003267359114300055,0.09456999182147631
Uttar Pradesh,Baghpat,2025-07,5019,3099,8118,0.0,0.0,0.0,118.0,280.0,15.0,413.0,8118.0,0.05087459965508746,0.0,1.0,0.6182557280118256,0.020503676080280392,0.0,0.28815036096589497,0.19891293488262468,0.0006223549912870441,-0.0459297983569828,-0.1310679611650486,-0.11886980333582275,-0.15770475479213342,-0.15235250186706495,7,-0.18033998521803396,-0.42091631400709123,-0.3904055954379484,0.6182551097567159,0.3817438902442842,0.28144214344404866,0.3125935470943169,0.3430045137066212,0.3430041707024506,-0.23191485747602347
Uttar Pradesh,Baghpat,2025-09,4574,2080,6654,1142.0,8456.0,9598.0,1096.0,1184.0,34.0,2314.0,8118.0,0.2850455777285046,1.182310914018231,0.819660014781966,0.5634392707563439,0.23417097807341714,1.182310914018231,-0.18033998521803396,-0.054816457255481676,0.28815036096589497,0.19891293488262468,0.0006223549912870441,-0.0459297983569828,-0.1310679611650486,-0.11886980333582275,9,-0.3806356245380636,-0.1807725577629176,-0.14659281748246875,0.28144214344404866,0.3125935470943169,0.2498283396449759,0.3866433392899471,0.16007637349100767,0.09509107906560806,-0.09330217666286761
Uttar Pradesh,Baghpat,2025-10,2186,1378,3564,455.0,4731.0,5186.0,613.0,491.0,28.0,1132.0,8118.0,0.13944321261394432,0.6388272973638828,0.43902439024390244,0.26927814732692784,-0.14560236511456026,-0.5434836166543483,-0.3806356245380636,-0.2941611234294161,-0.18033998521803396,-0.054816457255481676,0.28815036096589497,0.19891293488262468,0.0006223549912870441,-0.0459297983569828,10,0.42103966494210393,0.22995958434713554,0.16506744838734624,0.2498283396449759,0.3866433392899471,0.2574876636800889,0.3584928515833616,-0.6264474008376447,-0.3987160289755544,0.10167833191086056
Uttar Pradesh,Baghpat,2025-11,4479,2503,6982,782.0,9631.0,10413.0,738.0,538.0,43.0,1319.0,8118.0,0.16247844296624783,1.2827050997782705,0.8600640551860064,0.5517368810051737,0.02303523035230351,0.6438778024143877,0.42103966494210393,0.28245873367824587,-0.3806356245380636,-0.2941611234294161,-0.18033998521803396,-0.054816457255481676,0.28815036096589497,0.19891293488262468,11,-0.062207440256220714,0.04750473466693125,0.10874033164161186,0.2574876636800889,0.3584928515833616,0.2574876636800889,0.3584928515833616,0.6583826065533382,0.40555085722521894,0.06698192551451856
Uttar Pradesh,Bahraich,2025-06,7281,3663,10944,0.0,0.0,0.0,1183.0,2599.0,287.0,4069.0,27464.0,0.148157588115351,0.0,0.3984852898339645,0.2651106903582872,0.018205651034080977,0.0,-0.2947859015438392,-0.2561535100495194,-0.2339426157879405,-0.13264637343431396,-0.0727861928342558,-0.04336586076318094,0.0,0.0,6,0.33877075444217886,0.19325779018795275,0.15569130573823314,0.6652943830733794,0.3347031074299943,0.7360223126177008,0.2639763310032618,-0.35427286629769883,-0.35427197725113607,0.15569109456180974
Uttar Pradesh,Bahraich,2025-07,14903,5345,20248,0.0,0.0,0.0,3919.0,6096.0,532.0,10547.0,27464.0,0.3840300029129042,0.0,0.7372560442761433,0.5426376347218177,0.23587241479755316,0.0,0.33877075444217886,0.2775269443635305,-0.2947859015438392,-0.2561535100495194,-0.2339426157879405,-0.13264637343431396,-0.0727861928342558,-0.04336586076318094,7,-0.02628896009321291,-0.2738447223674235,-0.22326457533648691,0.7360223126177008,0.2639763310032618,0.37628037298965517,0.19681422691253056,0.4671205942324498,0.4671199606398678,-0.12795172247479536
Uttar Pradesh,Bahraich,2025-09,15683,3843,19526,3085.0,19068.0,22153.0,2606.0,4385.0,381.0,7372.0,27464.0,0.2684241188464899,0.8066195747159919,0.7109670841829304,0.571038450334984,-0.11560588406641426,0.8066195747159919,-0.02628896009321291,0.02840081561316632,0.33877075444217886,0.2775269443635305,-0.2947859015438392,-0.2561535100495194,-0.2339426157879405,-0.13264637343431396,9,-0.24393390138300897,-0.11440137911495675,-0.09189528152337924,0.37628037298965517,0.19681422691253056,0.3614279118917984,0.2467832940102092,0.15356466647247308,0.08800708109115454,-0.05589173999203897
Uttar Pradesh,Bahraich,2025-10,8958,2935,11893,1136.0,11756.0,12892.0,1409.0,2436.0,292.0,4137.0,25465.0,0.1624582760651875,0.5062634989200864,0.46703318279992145,0.35177694875319065,-0.10596584278130242,-0.3003560757959055,-0.24393390138300897,-0.21926150158179336,-0.02628896009321291,0.02840081561316632,0.33877075444217886,0.2775269443635305,-0.2947859015438392,-0.2561535100495194,10,0.5329668172000785,0.16757511760621713,0.12225676072199448,0.3614279118917984,0.2467832940102092,0.33497362573286177,0.245881478206184,-0.40032975642275925,-0.24348504391234338,0.07101346345642515
Uttar Pradesh,Bahraich,2025-11,15519,5060,20579,1752.0,23998.0,25750.0,1286.0,1704.0,225.0,3215.0,20579.0,0.15622722192526362,1.2512755721852373,1.0,0.7541182759123378,-0.006231054139923892,0.745012073265151,0.5329668172000785,0.40234132715914717,-0.24393390138300897,-0.21926150158179336,-0.02628896009321291,0.02840081561316632,0.33877075444217886,0.2775269443635305,11,0.0,-0.006893314315645957,0.07397199993883233,0.33497362573286177,0.245881478206184,0.33497362573286177,0.245881478206184,0.8182474037711721,0.47528318076535847,0.042967013713049534
Uttar Pradesh,Ballia,2025-06,7532,5862,13394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15147.0,0.0,0.0,0.8842675117184922,0.4972601835346933,0.0,0.0,-0.11573248828150784,-0.1111111111111111,0.0,0.07290574592716215,0.0,0.026445224443693682,0.0,0.0,6,0.11573248828150784,0.024735958751948856,0.008135603518850901,0.5623407109321525,0.4376581581896281,0.5673440760151892,0.4326549239858109,-0.14351026605928563,-0.1435101037666515,0.00813559538325552
Uttar Pradesh,Ballia,2025-07,12106,9232,21338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21338.0,0.0,0.0,1.0,0.5673446433592652,0.0,0.0,0.11573248828150784,0.07008445982457184,-0.11573248828150784,-0.1111111111111111,0.0,0.07290574592716215,0.0,0.026445224443693682,7,-0.20039366388602498,-0.28762229402414946,-0.2771514516594804,0.5673440760151892,0.4326549239858109,0.309978167087699,0.28718754378104505,0.1332536032376508,0.13325346998418083,-0.16550534364853797
Uttar Pradesh,Ballia,2025-09,12162,4900,17062,4509.0,17664.0,22173.0,1401.0,2137.0,4.0,3542.0,21338.0,0.16599493860717968,1.0391320648608118,0.799606336113975,0.569969069266098,0.16599493860717968,1.0391320648608118,-0.20039366388602498,0.0026244259068328724,0.11573248828150784,0.07008445982457184,-0.11573248828150784,-0.1111111111111111,0.0,0.07290574592716215,9,-0.34961102258880866,-0.11914149765182411,-0.08304988760334714,0.309978167087699,0.28718754378104505,0.27015685568779607,0.37502520284443047,0.1015441934576811,0.0606387104707494,-0.05358229744479755
Uttar Pradesh,Ballia,2025-10,6001,3601,9602,1568.0,11043.0,12611.0,856.0,1209.0,5.0,2070.0,21338.0,0.09701002905614396,0.5910113412690974,0.44999531352516636,0.2812353547661449,-0.06898490955103571,-0.4481207235917144,-0.34961102258880866,-0.2887337144999531,-0.20039366388602498,0.0026244259068328724,0.11573248828150784,0.07008445982457184,-0.11573248828150784,-0.1111111111111111,10,0.23399568844315305,0.271039207858212,0.2126067020755428,0.27015685568779607,0.37502520284443047,0.25541008796375336,0.3991772170165497,-0.5510708594994844,-0.35554103152900074,0.13916964813237975
Uttar Pradesh,Ballia,2025-11,8769,5826,14595,2034.0,17704.0,19738.0,1083.0,1618.0,23.0,2724.0,21338.0,0.1276595744680851,0.9250164026619178,0.6839910019683194,0.4109569781610273,0.030649545411941134,0.3340050613928204,0.23399568844315305,0.12972162339488236,-0.34961102258880866,-0.2887337144999531,-0.20039366388602498,0.0026244259068328724,0.11573248828150784,0.07008445982457184,11,-0.030649545411941093,0.20651910588505065,0.23649711595197329,0.25541008796375336,0.3991772170165497,0.25541008796375336,0.3991772170165497,0.357589745993064,0.23407370811819087,0.15480800976661643
Uttar Pradesh,Balrampur,2025-06,4566,3455,8021,0.0,0.0,0.0,150.0,497.0,16.0,663.0,13079.0,0.05069194892575885,0.0,0.6132731860233963,0.34910925911766955,0.05069194892575885,0.0,-0.07622906950072628,-0.09312638580931265,-0.2321278385197646,-0.19489257588500652,-0.07836990595611282,-0.0761526110558911,0.0,0.0,6,0.3867268139766037,0.19388074190449098,0.18192666300069837,0.5692547755537701,0.43074359385419975,0.6068896509246315,0.3931093490763686,-0.08683767872161473,-0.0868375371247879,0.18192648107421733
Uttar Pradesh,Balrampur,2025-07,7980,5169,13149,0.0,0.0,0.0,500.0,1822.0,58.0,2380.0,13149.0,0.18100235759373337,0.0,1.0,0.6068902578142824,0.13031040866797453,0.0,0.3867268139766037,0.25778099869661286,-0.07622906950072628,-0.09312638580931265,-0.2321278385197646,-0.19489257588500652,-0.07836990595611282,-0.0761526110558911,7,-0.33888508631835124,-0.3902307576970948,-0.34668080840572235,0.6068896509246315,0.3931093490763686,0.27918361640897593,0.31220475035312745,0.48374966581775053,0.48374918206856854,-0.20502299707082583
Uttar Pradesh,Balrampur,2025-09,5979,2714,8693,1376.0,11347.0,12723.0,849.0,1598.0,13.0,2460.0,13149.0,0.18708647045402693,0.9676020990189368,0.6611149136816488,0.45471138489618984,0.006084112860293561,0.9676020990189368,-0.33888508631835124,-0.15217887291809257,0.3867268139766037,0.25778099869661286,-0.07622906950072628,-0.09312638580931265,-0.2321278385197646,-0.19489257588500652,9,-0.11514183588105553,-0.08168832082339068,-0.07692132689586284,0.27918361640897593,0.31220475035312745,0.3362299172897007,0.34252618695127,-0.1335082515780668,-0.07895522685001695,-0.052210820176882056
Uttar Pradesh,Balrampur,2025-10,4720,2459,7179,531.0,6328.0,6859.0,615.0,1216.0,52.0,1883.0,13149.0,0.14320480644915964,0.521636626359419,0.5459730778005932,0.35896265875732,-0.04388166400486729,-0.4459654726595178,-0.11514183588105553,-0.09574872613886987,-0.33888508631835124,-0.15217887291809257,0.3867268139766037,0.25778099869661286,-0.07622906950072628,-0.09312638580931265,10,0.45402692219940677,0.24953532957494579,0.2209664035304619,0.3362299172897007,0.34252618695127,0.3690342885320571,0.29882693042026864,-0.2615408015818693,-0.17752241558177032,0.1475748916093658
Uttar Pradesh,Balrampur,2025-11,10702,4561,15263,807.0,12930.0,13737.0,898.0,1219.0,40.0,2157.0,15263.0,0.14132215160846492,0.9000196553757452,1.0,0.7011727707528009,-0.0018826548406947197,0.37838302901632626,0.45402692219940677,0.34221011199548096,-0.11514183588105553,-0.09574872613886987,-0.33888508631835124,-0.15217887291809257,0.3867268139766037,0.25778099869661286,11,0.0,0.06625381478828758,0.12797148694529312,0.3690342885320571,0.29882693042026864,0.3690342885320571,0.29882693042026864,0.6337045437421849,0.423226689039283,0.0854671932624251
Uttar Pradesh,Banda,2025-06,3796,2726,6522,0.0,0.0,0.0,324.0,451.0,12.0,787.0,14844.0,0.05301805443276745,0.0,0.43936944219886825,0.25572621934788464,-0.05503907302613851,0.0,-0.14113446510374555,-0.12031797359202373,-0.17010239827539753,-0.0689167340339531,-0.24939369442198867,-0.17434653732147676,0.0,0.0,6,0.5324710320668282,0.17404890547053575,0.15394569343890452,0.5820287274402897,0.41796899657593,0.6893795762407854,0.3106193947848124,-0.1849737267582861,-0.18497330576108423,0.15394553503272662
Uttar Pradesh,Banda,2025-07,9945,4481,14426,0.0,0.0,0.0,401.0,753.0,11.0,1165.0,14844.0,0.07848288870924279,0.0,0.9718404742656965,0.669967663702506,0.02546483427647534,0.0,0.5324710320668282,0.4142414443546214,-0.14113446510374555,-0.12031797359202373,-0.17010239827539753,-0.0689167340339531,-0.24939369442198867,-0.17434653732147676,7,-0.2950013473457289,-0.4867555500381507,-0.4238823093804313,0.6893795762407854,0.3106193947848124,0.3219224258253376,0.27271782141700585,0.6423976017246024,0.6423969407139142,-0.2520574812516352
Uttar Pradesh,Banda,2025-09,7307,2740,10047,2046.0,10605.0,12651.0,979.0,1472.0,10.0,2461.0,14844.0,0.16579089194287255,0.8522635408245756,0.6768391269199676,0.4922527620587443,0.08730800323362976,0.8522635408245756,-0.2950013473457289,-0.17771490164376175,0.5324710320668282,0.4142414443546214,-0.14113446510374555,-0.12031797359202373,-0.17010239827539753,-0.0689167340339531,9,-0.2876806630353149,-0.19840561951214283,-0.19756473336073627,0.3219224258253376,0.27271782141700585,0.27652459594794754,0.34912628491346875,-0.10453718674211804,-0.0621620185703521,-0.12360654945429549
Uttar Pradesh,Banda,2025-10,3654,1960,5614,566.0,7034.0,7600.0,548.0,655.0,14.0,1217.0,14426.0,0.08436156938860391,0.5268265631498683,0.3891584638846527,0.2532926660196867,-0.08142932255426864,-0.32543697767470725,-0.2876806630353149,-0.2389600960390576,-0.2950013473457289,-0.17771490164376175,0.5324710320668282,0.4142414443546214,-0.14113446510374555,-0.12031797359202373,10,0.33342575904616667,0.22284183713369526,0.1748220103303462,0.27652459594794754,0.34912628491346875,0.23773067468504244,0.3861276314008815,-0.4491372621023233,-0.28100312366200336,0.10906416323122568
Uttar Pradesh,Banda,2025-11,6399,4025,10424,925.0,15568.0,16493.0,811.0,674.0,17.0,1502.0,14426.0,0.10411756550672398,1.1432829613198392,0.7225842229308194,0.4435741023152641,0.019755996118120067,0.6164563981699709,0.33342575904616667,0.19028143629557742,-0.2876806630353149,-0.2389600960390576,-0.2950013473457289,-0.17771490164376175,0.5324710320668282,0.4142414443546214,11,0.029876611673367526,0.15523515988884692,0.20179966945649158,0.23773067468504244,0.3861276314008815,0.23773067468504244,0.3861276314008815,0.5400492166920837,0.33691418952855345,0.12589439995582621
Uttar Pradesh,Bara Banki,2025-06,10634,4968,15602,284.0,5898.0,6182.0,0.0,0.0,0.0,0.0,20515.0,0.0,0.30134048257372653,0.7605166951011455,0.5183524250548379,0.0,0.30134048257372653,-0.07925907872288573,-0.07311723129417502,-0.16022422617596876,-0.11152815013404827,0.0,0.005456699227064821,0.0,0.0,6,0.2394833048988545,0.13622794357919138,0.1337960253564176,0.4881559853782575,0.3184202966034877,0.5830869279728086,0.3379633815986384,-0.022203265902997857,-0.017908627659892068,0.12323287057395761
Uttar Pradesh,Bara Banki,2025-07,16204,8272,24476,392.0,2922.0,3314.0,0.0,0.0,0.0,0.0,24476.0,0.0,0.13539794084000653,1.0,0.66203628043798,0.0,-0.16594254173372,0.2394833048988545,0.1436838553831421,-0.07925907872288573,-0.07311723129417502,-0.16022422617596876,-0.11152815013404827,0.0,0.005456699227064821,7,-0.18430299068475242,-0.3241616464068521,-0.3073712203442182,0.5830869279728086,0.3379633815986384,0.3855595655301373,0.22138715659043093,0.23391863331121002,0.2154508296258198,-0.18655795466212216
